# ID,StationNumber,StationName,Latitude,Longitude,Date,Pressure,temp,TD,DD,FF
17973,76679,76679,19.39,-99.19,20191118_0000,500,-6.9,-6.9,255,7.2
17982,76679,76679,19.39,-99.19,20191118_0000,400,-15.5,-20,270,8.7
17988,76679,76679,19.39,-99.19,20191118_0000,300,-30.9,-44.9,270,13.9
17992,76679,76679,19.39,-99.19,20191118_0000,250,-41.5,-46.5,255,15.4
17994,76679,76679,19.39,-99.19,20191118_0000,200,-53.9,-58.3,245,18.5
17997,76679,76679,19.39,-99.19,20191118_0000,172,-62.1,-65.9,230,18
18001,76679,76679,19.39,-99.19,20191118_0000,150,-68.1,-76.1,250,22.1
18004,76679,76679,19.39,-99.19,20191118_0000,115,-78.1,-83.1,250,17
18005,76679,76679,19.39,-99.19,20191118_0000,100,-78.3,-86.3,265,19.5
18011,76679,76679,19.39,-99.19,20191118_0000,74.4,-82.7,-88.7,290,6.2
18013,76679,76679,19.39,-99.19,20191118_0000,70,-77.9,-87.9,325,3.1
18023,76679,76679,19.39,-99.19,20191118_0000,50,-66.1,-91.1,20,3.1
18026,43003,43003,19.1,72.86,20191118_0000,1000,27.6,17.6,50,4.6
18034,43003,43003,19.1,72.86,20191118_0000,925,25.2,14.2,45,4.6
18036,43003,43003,19.1,72.86,20191118_0000,850,18.2,11.2,5,5.1
18044,43003,43003,19.1,72.86,20191118_0000,700,9.4,-5.6,10,4.6
18050,43003,43003,19.1,72.86,20191118_0000,600,2.6,-9.4,240,3.6
18057,43003,43003,19.1,72.86,20191118_0000,500,-4.9,-35.9,280,2.6
18061,43003,43003,19.1,72.86,20191118_0000,400,-15.7,-29.7,235,10.3
18064,43003,43003,19.1,72.86,20191118_0000,300,-32.9,-44.9,275,8.7
18067,43003,43003,19.1,72.86,20191118_0000,250,-42.1,-50.1,270,19.5
18073,43003,43003,19.1,72.86,20191118_0000,200,-54.5,-60.5,260,22.1
18077,43003,43003,19.1,72.86,20191118_0000,150,-67.7,-73.7,280,15.9
18081,43003,43003,19.1,72.86,20191118_0000,100,-79.1,-83.8,245,10.8
18084,43003,43003,19.1,72.86,20191118_0000,88.4,-82.3,-87.2,195,12.9
18100,43041,43041,19.08,82.03,20191118_0000,925,22.4,15.4,40,4.6
18104,43041,43041,19.08,82.03,20191118_0000,850,20.4,6.4,5,2.6
18108,43041,43041,19.08,82.03,20191118_0000,700,12.4,-1.6,345,0.5
18113,43041,43041,19.08,82.03,20191118_0000,500,-3.9,-15.9,260,1.5
18117,43041,43041,19.08,82.03,20191118_0000,400,-15.9,-25.9,280,3.6
18123,43041,43041,19.08,82.03,20191118_0000,300,-30.7,-40.7,270,12.9
18126,43041,43041,19.08,82.03,20191118_0000,250,-42.3,-55.3,300,15.4
18127,43041,43041,19.08,82.03,20191118_0000,200,-54.5,-65.5,300,18.5
18131,43041,43041,19.08,82.03,20191118_0000,150,-66.9,-77.9,305,11.8
18138,43041,43041,19.08,82.03,20191118_0000,100,-79.5,-90.5,160,5.7
18140,43041,43041,19.08,82.03,20191118_0000,90.5,-82.7,-92.7,165,5.1
18143,43041,43041,19.08,82.03,20191118_0000,70,-78.3,-88.3,10,5.1
18155,43041,43041,19.08,82.03,20191118_0000,50,-65.1,-93.1,100,0.5
18156,76654,76654,19.04,-104.31,20191118_0000,1009,31.6,23.6,185,1.5
18158,76654,76654,19.04,-104.31,20191118_0000,1000,28.4,23.4,180,3.1
18159,76654,76654,19.04,-104.31,20191118_0000,925,22,21.5,210,3.1
18164,76654,76654,19.04,-104.31,20191118_0000,850,17.6,13.4,160,10.8
18171,76654,76654,19.04,-104.31,20191118_0000,700,9.2,5.8,170,9.3
18187,76654,76654,19.04,-104.31,20191118_0000,541,-2.7,-5.7,220,9.8
18191,76654,76654,19.04,-104.31,20191118_0000,500,-6.7,-12.7,240,10.8
18200,76654,76654,19.04,-104.31,20191118_0000,400,-15.9,-21.9,235,10.8
18207,76654,76654,19.04,-104.31,20191118_0000,300,-29.5,-51.5,250,21.1
18211,76654,76654,19.04,-104.31,20191118_0000,250,-40.5,-62.5,245,21.6
18214,76654,76654,19.04,-104.31,20191118_0000,200,-53.7,-65.7,230,23.7
18220,76654,76654,19.04,-104.31,20191118_0000,150,-68.9,-76.9,235,20.6
18223,76654,76654,19.04,-104.31,20191118_0000,119,-78.7,-82,260,17.5
18225,76654,76654,19.04,-104.31,20191118_0000,100,-76.9,-89.9,270,17.5
18226,76654,76654,19.04,-104.31,20191118_0000,92.3,-79.9,-87.9,260,14.4
18234,76654,76654,19.04,-104.31,20191118_0000,70,-78.1,-89.1,320,5.7
18246,76654,76654,19.04,-104.31,20191118_0000,50,-66.9,-94.9,5,8.7
18248,48845,48845,18.68,105.66,20191118_0000,1000,24.4,22.4,190,1
18250,48845,48845,18.68,105.66,20191118_0000,925,20.2,19.1,140,2
18253,48845,48845,18.68,105.66,20191118_0000,850,17.4,11.4,125,3
18261,48845,48845,18.68,105.66,20191118_0000,700,11.6,-15.4,345,5
18268,48845,48845,18.68,105.66,20191118_0000,500,-4.1,-42.1,210,3
18272,48845,48845,18.68,105.66,20191118_0000,400,-16.7,-46.7,190,6
18278,48845,48845,18.68,105.66,20191118_0000,300,-30.9,-63.9,250,3
18281,48845,48845,18.68,105.66,20191118_0000,250,-41.1,-58.1,245,10
18286,48845,48845,18.68,105.66,20191118_0000,203,-52.7,-63.7,220,15
18287,48845,48845,18.68,105.66,20191118_0000,200,-53.5,-64.5,220,16
18292,48845,48845,18.68,105.66,20191118_0000,150,-67.5,-73.5,205,19
18303,48845,48845,18.68,105.66,20191118_0000,100,-82.1,-90.1,310,3
18304,78486,78486,18.46,-69.88,20191118_0000,1007,28,25.2,160,3.1
18306,78486,78486,18.46,-69.88,20191118_0000,1000,26.8,21.9,175,3.6
18313,78486,78486,18.46,-69.88,20191118_0000,925,22.8,15.8,175,0.5
18317,78486,78486,18.46,-69.88,20191118_0000,850,17.4,13.4,360,4.1
18326,78486,78486,18.46,-69.88,20191118_0000,700,7.2,4.2,325,4.6
18327,78486,78486,18.46,-69.88,20191118_0000,699,7.2,4,325,4.6
18335,78486,78486,18.46,-69.88,20191118_0000,500,-4.9,-26.9,310,3.6
18340,78486,78486,18.46,-69.88,20191118_0000,400,-16.7,-35.7,275,7.2
18343,78486,78486,18.46,-69.88,20191118_0000,300,-32.9,-39.9,260,13.9
18349,78486,78486,18.46,-69.88,20191118_0000,250,-42.3,-49.3,310,22.6
18354,78486,78486,18.46,-69.88,20191118_0000,200,-53.9,-64.9,310,25.7
18356,78486,78486,18.46,-69.88,20191118_0000,150,-69.3,-77.3,285,18
18359,78486,78486,18.46,-69.88,20191118_0000,100,-78.1,-86.1,265,10.3
18360,78486,78486,18.46,-69.88,20191118_0000,97.6,-78.7,-85.7,245,9.8
18368,78486,78486,18.46,-69.88,20191118_0000,70,-73.3,-82.3,40,3.1
18375,78486,78486,18.46,-69.88,20191118_0000,50,-65.5,-86.5,70,11.3
18376,78526,78526,18.43,-66.01,20191118_0000,1009,27.8,23.2,120,3.1
18377,78526,78526,18.43,-66.01,20191118_0000,1000,27,23.2,110,4.1
18380,78526,78526,18.43,-66.01,20191118_0000,925,22.2,18.6,105,4.6
18382,78526,78526,18.43,-66.01,20191118_0000,850,17.6,15.1,105,3.1
18385,78526,78526,18.43,-66.01,20191118_0000,700,8.6,7.8,245,1.5
18396,78526,78526,18.43,-66.01,20191118_0000,500,-4.7,-25.7,5,4.1
18402,78526,78526,18.43,-66.01,20191118_0000,400,-16.5,-29.5,335,7.2
18409,78526,78526,18.43,-66.01,20191118_0000,300,-32.5,-50.5,215,5.1
18411,78526,78526,18.43,-66.01,20191118_0000,250,-42.7,-59.7,280,11.3
18413,78526,78526,18.43,-66.01,20191118_0000,200,-55.3,-70.3,280,15.4
18416,78526,78526,18.43,-66.01,20191118_0000,150,-67.3,-78.3,290,17.5
18423,78526,78526,18.43,-66.01,20191118_0000,100,-78.7,-86.7,260,6.7
18424,78526,78526,18.43,-66.01,20191118_0000,97.6,-79.9,-87.9,250,8.7
18429,78526,78526,18.43,-66.01,20191118_0000,70,-73.9,-85.9,280,4.1
18434,78526,78526,18.43,-66.01,20191118_0000,50,-65.1,-86.1,75,11.3
18442,41112,41112,18.21,42.63,20191118_0000,700,8.4,2.4,250,6.7
18455,41112,41112,18.21,42.63,20191118_0000,500,-8.9,-13.7,245,9.3
18465,41112,41112,18.21,42.63,20191118_0000,400,-18.1,-50.1,260,14.4
18472,41112,41112,18.21,42.63,20191118_0000,300,-34.1,-57.1,270,21.6
18474,41112,41112,18.21,42.63,20191118_0000,288,-36.7,-48.7,265,21.6
18477,41112,41112,18.21,42.63,20191118_0000,250,-44.1,-59.1,275,20.1
18479,41112,41112,18.21,42.63,20191118_0000,241,-46.3,-56.3,280,18.5
18486,41112,41112,18.21,42.63,20191118_0000,200,-52.1,-74.1,300,41.7
18489,41112,41112,18.21,42.63,20191118_0000,150,-67.1,-79.1,285,44.8
18493,41112,41112,18.21,42.63,20191118_0000,122,-74.1,-84.1,275,37.6
18497,41112,41112,18.21,42.63,20191118_0000,100,-72.9,-86.9,280,15.4
18501,41112,41112,18.21,42.63,20191118_0000,78.7,-81.5,-88.5,250,16.5
18504,41112,41112,18.21,42.63,20191118_0000,70,-73.3,-88.3,250,17.5
18514,41112,41112,18.21,42.63,20191118_0000,50,-68.3,-91.3,35,1.5
18515,43150,43150,17.68,83.3,20191118_0000,1006,25.8,24,50,3.1
18519,43150,43150,17.68,83.3,20191118_0000,925,22,18.4,60,4.1
18522,43150,43150,17.68,83.3,20191118_0000,850,19,14,45,2.6
18528,43150,43150,17.68,83.3,20191118_0000,700,10.2,6.8,100,2.1
18533,43150,43150,17.68,83.3,20191118_0000,500,-3.3,-15.3,115,4.6
18544,43150,43150,17.68,83.3,20191118_0000,400,-14.5,-29.5,40,4.6
18548,43150,43150,17.68,83.3,20191118_0000,300,-30.5,-41.5,305,5.7
18552,43150,43150,17.68,83.3,20191118_0000,250,-41.7,-53.7,305,8.7
18554,43150,43150,17.68,83.3,20191118_0000,200,-54.1,-66.1,300,11.8
18557,43150,43150,17.68,83.3,20191118_0000,150,-67.5,-79.5,300,9.8
18568,43150,43150,17.68,83.3,20191118_0000,87.4,-83.5,-94.5,100,6.2
18571,43150,43150,17.68,83.3,20191118_0000,70,-79.7,-90.7,65,2.1
18576,43150,43150,17.68,83.3,20191118_0000,50,-66.3,-94.3,30,0.5
18583,43128,43128,17.45,78.44,20191118_0000,925,23.4,12.4,45,7.2
18587,43128,43128,17.45,78.44,20191118_0000,850,19.6,10.6,70,5.1
18595,43128,43128,17.45,78.44,20191118_0000,700,12,-1,65,4.1
18608,43128,43128,17.45,78.44,20191118_0000,500,-3.7,-22.7,105,5.7
18616,43128,43128,17.45,78.44,20191118_0000,400,-14.9,-34.9,95,1
18629,43128,43128,17.45,78.44,20191118_0000,300,-30.1,-55.1,305,8.2
18634,43128,43128,17.45,78.44,20191118_0000,250,-41.7,-60.7,305,13.9
18638,43128,43128,17.45,78.44,20191118_0000,200,-54.3,-85.3,300,13.9
18640,43128,43128,17.45,78.44,20191118_0000,150,-67.7,-94.7,320,17
18651,43128,43128,17.45,78.44,20191118_0000,100,-79.9,-103.9,165,3.1
18652,43128,43128,17.45,78.44,20191118_0000,98,-80.7,-103.7,145,4.6
18662,43128,43128,17.45,78.44,20191118_0000,70,-75.3,-100.3,35,6.2
18671,43128,43128,17.45,78.44,20191118_0000,50,-66.9,-93.9,95,1.5
18672,41316,41316,17.01,54.06,20191118_0000,1011,23.6,16.6,350,1
18677,41316,41316,17.01,54.06,20191118_0000,925,19,12,125,1
18682,41316,41316,17.01,54.06,20191118_0000,850,17.4,5.4,185,4.1
18692,41316,41316,17.01,54.06,20191118_0000,700,9.8,-11.2,215,8.2
18700,41316,41316,17.01,54.06,20191118_0000,500,-5.5,-32.5,255,12.9
18706,41316,41316,17.01,54.06,20191118_0000,400,-17.5,-33.5,250,16.5
18707,41316,41316,17.01,54.06,20191118_0000,387,-19.5,-33.5,255,15.4
18714,41316,41316,17.01,54.06,20191118_0000,300,-32.3,-33.8,220,26.2
18719,41316,41316,17.01,54.06,20191118_0000,250,-43.1,-49.1,215,29.8
18726,41316,41316,17.01,54.06,20191118_0000,200,-54.5,-66.5,220,34
18729,41316,41316,17.01,54.06,20191118_0000,150,-65.9,-79.9,265,31.9
18737,41316,41316,17.01,54.06,20191118_0000,100,-74.1,-89.1,230,14.9
18744,41316,41316,17.01,54.06,20191118_0000,71.2,-71.3,-88.3,265,5.7
18751,43185,43185,16.2,81.15,20191118_0000,1011,25.6,24.2,20,2.1
18753,43185,43185,16.2,81.15,20191118_0000,1000,26,23.7,45,5.7
18756,43185,43185,16.2,81.15,20191118_0000,925,23,19.1,45,4.6
18760,43185,43185,16.2,81.15,20191118_0000,850,17.8,16.7,65,5.7
18766,43185,43185,16.2,81.15,20191118_0000,700,11.2,4.2,105,4.6
18775,43185,43185,16.2,81.15,20191118_0000,500,-4.9,-14.9,130,5.1
18787,43185,43185,16.2,81.15,20191118_0000,400,-13.9,-29.9,55,7.2
18796,43185,43185,16.2,81.15,20191118_0000,300,-30.3,-44.3,55,2.6
18801,43185,43185,16.2,81.15,20191118_0000,250,-42.3,-54.3,325,6.7
18805,43185,43185,16.2,81.15,20191118_0000,200,-54.9,-65.9,325,11.8
18807,43185,43185,16.2,81.15,20191118_0000,150,-68.5,-80.5,315,9.3
18815,43185,43185,16.2,81.15,20191118_0000,100,-80.7,-92.7,85,6.2
18817,43185,43185,16.2,81.15,20191118_0000,90.7,-84.5,-96.5,105,9.3
18826,43185,43185,16.2,81.15,20191118_0000,70,-78.7,-90.7,55,6.2
18836,43185,43185,16.2,81.15,20191118_0000,50,-66.9,-93.9,125,1.5
18838,48855,48855,16.01,108.19,20191118_0000,1000,24.4,22.4,190,1
18840,48855,48855,16.01,108.19,20191118_0000,925,19.8,17.7,135,3
18842,48855,48855,16.01,108.19,20191118_0000,850,15.4,14.2,15,3
18850,48855,48855,16.01,108.19,20191118_0000,700,11.4,-25.6,35,1
18856,48855,48855,16.01,108.19,20191118_0000,500,-3.3,-42.3,110,8
18860,48855,48855,16.01,108.19,20191118_0000,400,-16.5,-47.5,125,8
18867,48855,48855,16.01,108.19,20191118_0000,300,-29.7,-56.7,355,1
18870,48855,48855,16.01,108.19,20191118_0000,250,-39.9,-60.9,220,2
18872,48855,48855,16.01,108.19,20191118_0000,200,-52.5,-65.5,185,6
18873,48855,48855,16.01,108.19,20191118_0000,196,-53.5,-67.5,190,7
18878,48855,48855,16.01,108.19,20191118_0000,150,-67.1,-74.1,160,14
18886,48855,48855,16.01,108.19,20191118_0000,100,-80.9,-89.9,75,5
18887,43192,43192,15.48,73.81,20191118_0000,1003,25.8,24.9,110,1
18888,43192,43192,15.48,73.81,20191118_0000,1000,25.8,23.6,40,2.6
18891,43192,43192,15.48,73.81,20191118_0000,925,25.2,16.2,80,9.8
18894,43192,43192,15.48,73.81,20191118_0000,850,20.2,15.2,60,6.7
18904,43192,43192,15.48,73.81,20191118_0000,700,11.2,2.2,75,5.7
18918,43192,43192,15.48,73.81,20191118_0000,500,-5.3,-15.3,80,8.2
18928,43192,43192,15.48,73.81,20191118_0000,400,-15.1,-29.1,105,7.2
18934,43192,43192,15.48,73.81,20191118_0000,300,-31.1,-35.6,330,1
18936,43192,43192,15.48,73.81,20191118_0000,250,-42.3,-48.3,290,3.6
18941,43192,43192,15.48,73.81,20191118_0000,200,-54.9,-61.9,295,5.1
18949,43192,43192,15.48,73.81,20191118_0000,125,-72.9,-85.9,285,6.2
18955,91212,91212,13.55,144.81,20191118_0000,1004,29.6,25.8,105,4.1
18956,91212,91212,13.55,144.81,20191118_0000,1000,28.6,25.1,105,5.7
18961,91212,91212,13.55,144.81,20191118_0000,925,23.4,19.7,105,13.4
18965,91212,91212,13.55,144.81,20191118_0000,850,18.6,16.4,110,12.9
18972,91212,91212,13.55,144.81,20191118_0000,700,10.4,7.9,105,14.9
18977,91212,91212,13.55,144.81,20191118_0000,500,-4.9,-7.1,100,14.4
18984,91212,91212,13.55,144.81,20191118_0000,400,-14.1,-21.1,105,11.3
18995,91212,91212,13.55,144.81,20191118_0000,300,-29.5,-44.5,80,9.8
18998,91212,91212,13.55,144.81,20191118_0000,250,-39.9,-48.9,40,9.3
19002,91212,91212,13.55,144.81,20191118_0000,200,-52.9,-58.9,40,9.3
19005,91212,91212,13.55,144.81,20191118_0000,150,-68.1,-76.1,30,15.4
19011,91212,91212,13.55,144.81,20191118_0000,100,-83.7,-88.4,90,11.3
19017,91212,91212,13.55,144.81,20191118_0000,70,-74.9,-84.9,185,2.6
19022,91212,91212,13.55,144.81,20191118_0000,50,-64.7,-88.7,65,5.1
19023,78954,78954,13.06,-59.48,20191118_0000,1004,26.6,21.6,310,1.5
19024,78954,78954,13.06,-59.48,20191118_0000,1000,26.6,21.6,300,1.5
19030,78954,78954,13.06,-59.48,20191118_0000,925,21.6,17.7,175,2.6
19033,78954,78954,13.06,-59.48,20191118_0000,850,16.8,13.8,340,2.1
19043,78954,78954,13.06,-59.48,20191118_0000,700,9.8,-2.2,320,4.1
19053,78954,78954,13.06,-59.48,20191118_0000,500,-7.1,-20.1,360,5.1
19062,78954,78954,13.06,-59.48,20191118_0000,400,-14.9,-42.9,340,12.9
19065,78954,78954,13.06,-59.48,20191118_0000,300,-30.9,-54.9,355,11.3
19066,78954,78954,13.06,-59.48,20191118_0000,250,-41.7,-61.7,330,10.8
19068,78954,78954,13.06,-59.48,20191118_0000,200,-53.3,-69.3,275,13.9
19071,78954,78954,13.06,-59.48,20191118_0000,150,-67.1,-81.1,290,21.6
19079,78954,78954,13.06,-59.48,20191118_0000,100,-77.3,-89.3,325,9.8
19083,78954,78954,13.06,-59.48,20191118_0000,90.5,-81.7,-91.7,5,3.6
19089,78954,78954,13.06,-59.48,20191118_0000,70,-75.5,-87.5,275,9.8
19093,78954,78954,13.06,-59.48,20191118_0000,50,-67.9,-81.9,80,3.1
19094,43285,43285,12.94,74.83,20191118_0000,1002,25.6,23.8,90,2.1
19110,43285,43285,12.94,74.83,20191118_0000,700,10.2,8.4,85,8.2
19122,43285,43285,12.94,74.83,20191118_0000,500,-2.9,-8.9,65,8.2
19132,43285,43285,12.94,74.83,20191118_0000,400,-13.9,-24.9,80,11.8
19139,43285,43285,12.94,74.83,20191118_0000,300,-29.3,-39.3,30,8.7
19142,43285,43285,12.94,74.83,20191118_0000,252,-40.1,-46.1,15,2.1
19143,43285,43285,12.94,74.83,20191118_0000,250,-40.5,-48.5,5,2.1
19146,43285,43285,12.94,74.83,20191118_0000,200,-53.1,-63.1,340,7.7
19151,43285,43285,12.94,74.83,20191118_0000,150,-65.9,-76.9,205,4.1
19158,43285,43285,12.94,74.83,20191118_0000,100,-80.7,-91.7,105,1.5
19159,80001,80001,12.56,-81.71,20191118_0000,1010,28.4,23.4,360,2.1
19161,80001,80001,12.56,-81.71,20191118_0000,1000,27.8,20.8,355,3.6
19165,80001,80001,12.56,-81.71,20191118_0000,925,21.6,17.9,350,6.7
19172,80001,80001,12.56,-81.71,20191118_0000,850,18.4,4.4,30,3.1
19175,80001,80001,12.56,-81.71,20191118_0000,700,10,0,45,3.6
19184,80001,80001,12.56,-81.71,20191118_0000,500,-4.3,-26.3,90,1.5
19191,80001,80001,12.56,-81.71,20191118_0000,400,-15.1,-40.1,30,2.1
19195,80001,80001,12.56,-81.71,20191118_0000,300,-30.5,-41.5,50,3.6
19198,80001,80001,12.56,-81.71,20191118_0000,250,-40.7,-48.7,50,4.1
19200,80001,80001,12.56,-81.71,20191118_0000,200,-53.1,-62.1,335,2.1
19204,80001,80001,12.56,-81.71,20191118_0000,150,-67.9,-75.9,325,5.1
19216,80001,80001,12.56,-81.71,20191118_0000,100,-80.3,-87.3,260,8.2
19221,80001,80001,12.56,-81.71,20191118_0000,70,-78.3,-91.3,15,6.7
19227,80001,80001,12.56,-81.71,20191118_0000,50,-67.5,-86.5,310,5.1
19228,78988,78988,12.19,-68.96,20191118_0000,1002,28.2,21.2,50,3.6
19229,78988,78988,12.19,-68.96,20191118_0000,1000,27.6,20.6,50,3.6
19237,78988,78988,12.19,-68.96,20191118_0000,925,22.4,14.4,30,4.6
19240,78988,78988,12.19,-68.96,20191118_0000,850,18.2,10.2,50,1
19250,78988,78988,12.19,-68.96,20191118_0000,700,9.8,-10.2,20,3.6
19262,78988,78988,12.19,-68.96,20191118_0000,500,-3.5,-34.5,25,4.6
19268,78988,78988,12.19,-68.96,20191118_0000,400,-16.1,-38.1,350,9.3
19272,78988,78988,12.19,-68.96,20191118_0000,300,-31.3,-53.3,345,9.3
19273,78988,78988,12.19,-68.96,20191118_0000,250,-41.7,-59.7,335,8.2
19275,78988,78988,12.19,-68.96,20191118_0000,200,-52.7,-68.7,315,13.4
19279,78988,78988,12.19,-68.96,20191118_0000,150,-67.7,-81.7,220,7.7
19284,78988,78988,12.19,-68.96,20191118_0000,100,-81.7,-92.7,305,12.3
19285,78988,78988,12.19,-68.96,20191118_0000,94.2,-83.1,-94.1,295,9.3
19291,78988,78988,12.19,-68.96,20191118_0000,70,-77.5,-90.5,80,3.6
